2022-05-23 01:01:29.885  WARN 7492 --- [http-nio-8080-exec-2] .w.s.m.s.DefaultHandlerExceptionResolver : Resolved [org.springframework.validation.BindException: org.springframework.validation.BeanPropertyBindingResult: 1 errors<EOL>Field error in object 'bookmarkDto' on field 'userSeq': rejected value [undefined]; codes [typeMismatch.bookmarkDto.userSeq,typeMismatch.userSeq,typeMismatch.int,typeMismatch]; arguments [org.springframework.context.support.DefaultMessageSourceResolvable: codes [bookmarkDto.userSeq,userSeq]; arguments []; default message [userSeq]]; default message [Failed to convert property value of type 'java.lang.String' to required type 'int' for property 'userSeq'; nested exception is java.lang.NumberFormatException: For input string: "undefined"]]
2022-05-23 01:36:58.363  INFO 7492 --- [http-nio-8080-exec-4] c.s.happyhouse.service.HouseServiceImpl  : 68863 1 false
2022-05-23 01:36:58.366  INFO 7492 --- [http-nio-8080-exec-4] c.s.happyhouse.service.HouseServiceImpl  : 68618 1 false
2022-05-23 01:36:58.368  INFO 7492 --- [http-nio-8080-exec-4] c.s.happyhouse.service.HouseServiceImpl  : 68615 1 false
2022-05-23 01:36:58.370  INFO 7492 --- [http-nio-8080-exec-4] c.s.happyhouse.service.HouseServiceImpl  : 68611 1 false
2022-05-23 01:36:58.372  INFO 7492 --- [http-nio-8080-exec-4] c.s.happyhouse.service.HouseServiceImpl  : 68609 1 false
2022-05-23 01:36:58.374  INFO 7492 --- [http-nio-8080-exec-4] c.s.happyhouse.service.HouseServiceImpl  : 68017 1 false
2022-05-23 01:36:58.377  INFO 7492 --- [http-nio-8080-exec-4] c.s.happyhouse.service.HouseServiceImpl  : 68011 1 false
2022-05-23 01:36:58.380  INFO 7492 --- [http-nio-8080-exec-4] c.s.happyhouse.service.HouseServiceImpl  : 68003 1 false
2022-05-23 01:36:58.384  INFO 7492 --- [http-nio-8080-exec-4] c.s.happyhouse.service.HouseServiceImpl  : 66884 1 false
2022-05-23 01:36:58.386  INFO 7492 --- [http-nio-8080-exec-4] c.s.happyhouse.service.HouseServiceImpl  : 66879 1 false
2022-05-23 01:36:58.387  INFO 7492 --- [http-nio-8080-exec-4] c.s.happyhouse.service.HouseServiceImpl  : 66869 1 false
2022-05-23 01:36:58.388  INFO 7492 --- [http-nio-8080-exec-4] c.s.happyhouse.service.HouseServiceImpl  : 66864 1 false
2022-05-23 01:36:58.390  INFO 7492 --- [http-nio-8080-exec-4] c.s.happyhouse.service.HouseServiceImpl  : 66502 1 false
2022-05-23 01:36:58.391  INFO 7492 --- [http-nio-8080-exec-4] c.s.happyhouse.service.HouseServiceImpl  : 66480 1 false
2022-05-23 01:36:58.392  INFO 7492 --- [http-nio-8080-exec-4] c.s.happyhouse.service.HouseServiceImpl  : 66024 1 true
2022-05-23 01:36:58.394  INFO 7492 --- [http-nio-8080-exec-4] c.s.happyhouse.service.HouseServiceImpl  : 66023 1 false
2022-05-23 01:36:58.398  INFO 7492 --- [http-nio-8080-exec-4] c.s.happyhouse.service.HouseServiceImpl  : 65492 1 false
2022-05-23 01:36:58.402  INFO 7492 --- [http-nio-8080-exec-4] c.s.happyhouse.service.HouseServiceImpl  : 65491 1 false
2022-05-23 01:36:58.404  INFO 7492 --- [http-nio-8080-exec-4] c.s.happyhouse.service.HouseServiceImpl  : 65334 1 true
